INMATEID,ADMITTED_DT,DISCHARGED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,AGE,INMATE_STATUS_CODE,SEALED,SRG_FLG,TOP_CHARGE,INFRACTION,Penal Law OFFENSE,CLASS,CODE,DAYS_SINCE_ADMISSION
20205165,06/20/2019 07:16:38 PM,,MED,N,O,M,62.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,892
20210327,06/20/2020 01:58:54 PM,,MED,Y,W,M,22.0,DE,N,N,125.26,Y,Aggravated murder,A-I Felony,125.26,526
20210331,06/20/2020 08:21:00 PM,,MAX,Y,B,M,23.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,526
111068,06/20/2021 01:24:21 AM,,MIN,N,O,M,35.0,DE,N,N,VTL 1192.3,N,,,,161
20214552,06/20/2021 01:34:34 AM,,MED,N,B,M,38.0,DE,N,N,110-130.35,N,,,,161
95616,06/20/2021 07:24:46 PM,,MIN,Y,B,M,52.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,161
20214563,06/20/2021 08:25:00 PM,,MED,N,B,M,49.0,DE,N,N,125.20,N,Manslaughter in the first degree,B Violent Felony,125.20,161
20080829,06/20/2021 09:18:50 PM,,MED,Y,O,M,53.0,DEP,N,N,140.20,N,Burglary in the third degree,D Felony,140.20,161
37353,06/20/2021 10:30:54 AM,,MED,Y,B,M,40.0,DE,N,Y,110-125.25,Y,,,,161
20211138,06/20/2021 11:44:00 PM,,MIN,N,B,M,24.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,161
21506,06/20/2021 12:24:00 AM,,MIN,Y,O,F,42.0,DE,N,N,,N,,,,161
20040395,06/20/2021 12:45:57 AM,,MAX,N,B,M,30.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,161
20189454,06/21/2018 04:04:20 PM,,MAX,Y,O,M,22.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1256
20094730,06/21/2020 02:35:48 PM,,MED,N,B,M,26.0,DE,N,Y,110-160.15,Y,,,,525
20204933,06/21/2020 08:06:13 PM,,MAX,N,B,M,22.0,DE,N,N,135.20,Y,Kidnapping in the second degree,B Violent Felony,135.20,525
20214568,06/21/2021 01:19:36 AM,,MED,Y,B,M,20.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,160
20123635,06/21/2021 03:41:38 PM,,MIN,N,B,M,44.0,DE,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,160
89704,06/21/2021 03:41:39 PM,,MED,N,B,M,34.0,DE,N,N,110-125.25,N,,,,160
20214572,06/21/2021 04:25:00 PM,,MED,N,B,M,21.0,DE,N,N,110-125.25,Y,,,,160
20202029,06/21/2021 04:40:42 PM,,MAX,Y,B,F,45.0,CS,N,N,110-160.10,Y,,,,160
20205529,06/21/2021 06:03:54 PM,,MED,Y,W,M,20.0,DE,N,Y,215.51,N,Criminal contempt in the first degree,E Felony,215.51,160
20088927,06/21/2021 08:03:18 PM,,MED,Y,B,M,29.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,160
20197386,06/21/2021 11:46:31 AM,,MAX,Y,O,M,22.0,DE,N,Y,110-120.10,N,,,,160
20183779,06/22/2017 05:40:00 PM,,MAX,Y,B,M,25.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1620
16635,06/22/2018 04:35:26 PM,,MAX,Y,W,M,43.0,DNS,N,Y,110-125.25,Y,,,,1255
20196088,06/22/2018 06:19:08 PM,,MED,Y,O,M,58.0,DE,N,N,130.96,Y,Predatory sexual assault against a child.,A-II Felony,130.96,1255
142900,06/22/2021 01:19:46 AM,,MED,Y,B,M,37.0,DE,N,N,215.52,Y,Aggravated criminal contempt,D Felony,215.52,159
20174537,06/22/2021 01:31:00 AM,,MAX,Y,B,F,30.0,DE,N,N,110-150.10,N,,,,159
20214579,06/22/2021 01:46:04 AM,,MIN,Y,B,M,50.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,159
80529,06/22/2021 03:25:35 PM,,MAX,Y,B,M,32.0,DE,N,N,130.35,Y,Rape in the first degree,B Violent Felony,130.35,159
22261,06/22/2021 04:26:57 PM,,MED,N,B,M,32.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,159
20181795,06/22/2021 04:42:50 PM,,MAX,Y,B,M,23.0,DE,N,Y,215.52,Y,Aggravated criminal contempt,D Felony,215.52,159
20197741,06/22/2021 05:08:18 PM,,MED,Y,O,M,34.0,CS,N,N,265.01B,N,Criminal possession of a firearm,E Felony,265.01B,159
31689,06/22/2021 06:12:26 PM,,MIN,N,W,M,54.0,DEP,N,N,120.05,Y,Assault in the second degree,D Violent Felony,120.05,159
20214588,06/22/2021 07:47:52 PM,,MED,N,B,M,57.0,DE,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,159
20171547,06/22/2021 10:04:13 PM,,MAX,N,B,M,21.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,159
20214582,06/22/2021 11:06:24 AM,,MED,Y,B,F,24.0,DE,N,N,110-125.25,N,,,,159
91750,06/22/2021 12:31:49 PM,,MAX,N,B,M,43.0,DE,N,N,110-125.27,N,,,,159
20201321,06/22/2021 12:45:42 AM,,MAX,N,B,M,29.0,DE,N,Y,160.15,N,Robbery in the first degree,B Violent Felony,160.15,159
20196114,06/23/2018 03:35:00 PM,,MED,N,O,M,61.0,SSR,N,N,,N,,,,1254
20199676,06/23/2019 01:22:57 AM,,MED,Y,W,M,64.0,DE,N,N,110-125.25,Y,,,,889
20205227,06/23/2019 12:29:08 PM,,MAX,Y,O,M,20.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,889
20205217,06/23/2019 12:50:57 AM,,MIN,N,B,M,36.0,DE,N,N,220.77,Y,Operating as a major trafficker,A-I Felony,220.77,889
20214600,06/23/2021 01:54:24 PM,,MED,Y,B,M,23.0,DE,N,N,110-130.35,N,,,,158
54806,06/23/2021 02:01:25 AM,,MAX,Y,B,M,34.0,DE,N,Y,120.10,Y,Assault in the first degree,B Violent Felony,120.10,158
20140079,06/23/2021 03:54:35 PM,,MED,Y,B,M,27.0,DE,N,Y,120.10,Y,Assault in the first degree,B Violent Felony,120.10,158
20061291,06/23/2021 04:02:54 PM,,MAX,N,W,M,27.0,DE,N,N,155.30,N,Grand larceny in the fourth degree,E Felony,155.30,158
20201009,06/23/2021 07:34:49 PM,,MED,Y,B,M,40.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,158
20177806,06/23/2021 08:42:23 PM,,MAX,Y,B,M,22.0,DE,N,Y,110-125.25,N,,,,158
25069,06/23/2021 08:45:56 PM,,MAX,N,O,M,33.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,158
20155627,06/23/2021 11:19:02 AM,,MIN,N,B,M,30.0,DE,N,N,230.34,N,,,,158
9843,06/23/2021 12:20:30 AM,,MED,N,B,M,54.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,158
20214591,06/23/2021 12:52:56 AM,,MIN,Y,B,F,40.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,158
20186781,06/23/2021 12:55:39 PM,,MAX,N,B,F,21.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,158
20036616,06/24/2019 01:23:02 PM,,MAX,Y,B,M,40.0,SSR,N,Y,,Y,,,,888
20019166,06/24/2019 11:43:01 PM,,MAX,Y,O,M,28.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,888
20167830,06/24/2020 12:41:55 AM,,MAX,N,A,M,22.0,DNS,N,Y,,Y,,,,522
48080,06/24/2021 01:27:03 AM,,MAX,Y,B,M,37.0,DE,N,N,215.52,N,Aggravated criminal contempt,D Felony,215.52,157
169626,06/24/2021 03:14:47 AM,,MIN,N,B,M,51.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,157
20104732,06/24/2021 04:09:01 PM,,MAX,N,O,M,27.0,DEP,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,157
20199494,06/24/2021 05:03:36 PM,,MED,N,B,M,32.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,157
20160179,06/24/2021 05:37:20 PM,,MED,N,B,M,33.0,DE,N,N,110-125.25,N,,,,157
20198529,06/24/2021 06:02:00 PM,,MAX,Y,B,M,23.0,DNS,N,Y,265.01,Y,Criminal possession of a weapon in the fourth degree,A Misdemeanor,265.01,157
20041866,06/24/2021 09:29:40 PM,,MIN,N,W,M,53.0,DE,N,N,AC 000.00,N,,,,157
20096026,06/24/2021 11:28:00 PM,,MIN,Y,B,M,59.0,DEP,N,N,110-125.25,N,,,,157
20205268,06/25/2019 05:45:25 PM,,MED,Y,O,M,58.0,DPV,N,N,,N,,,,887
20205276,06/25/2019 09:45:43 PM,,MED,Y,O,M,32.0,DE,N,N,130.96,N,Predatory sexual assault against a child.,A-II Felony,130.96,887
20205260,06/25/2019 10:45:01 AM,,MED,Y,B,M,29.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,887
20082009,06/25/2020 01:13:04 PM,,MAX,Y,O,M,29.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,521
20052616,06/25/2020 05:14:54 PM,,MED,Y,O,M,29.0,DNS,N,N,,Y,,,,521
20214616,06/25/2021 01:01:43 AM,,MIN,N,W,M,28.0,DE,N,N,120.10,N,Assault in the first degree,B Violent Felony,120.10,156
20204895,06/25/2021 01:37:17 AM,,MED,N,B,M,24.0,DE,N,N,110-125.25,N,,,,156
20214617,06/25/2021 01:42:40 AM,,MIN,N,B,M,64.0,DE,N,N,110-125.25,N,,,,156
20003117,06/25/2021 04:41:41 PM,,MAX,N,B,M,29.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,156
20068139,06/25/2021 07:33:19 PM,,MAX,N,B,M,26.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,156
126176,06/25/2021 11:15:06 AM,,MED,N,B,M,40.0,DE,N,Y,120.10,Y,Assault in the first degree,B Violent Felony,120.10,156
20062216,06/25/2021 11:48:34 AM,,MAX,Y,O,M,26.0,DEP,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,156
20068201,06/25/2021 11:49:00 PM,,MED,Y,B,M,28.0,DPV,N,Y,,Y,,,,156
10004826,06/25/2021 12:27:16 AM,,MAX,N,B,M,32.0,DE,N,Y,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,156
20128398,06/25/2021 12:49:17 PM,,MAX,N,B,M,29.0,DE,N,N,110-125.25,N,,,,156
20205297,06/26/2019 01:54:25 PM,,MED,N,B,M,25.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,886
82638,06/26/2019 04:43:40 PM,,MAX,N,O,M,35.0,DE,N,N,110-125.25,Y,,,,886
20210373,06/26/2020 01:05:00 AM,,MED,Y,B,M,32.0,DE,N,N,135.50,Y,Custodial interference in the first degree,E Felony,135.50,520
129878,06/26/2020 02:28:23 AM,,MED,N,O,M,33.0,DE,N,N,130.75,Y,Course of sexual conduct against a child in the first degree,B Violent Felony,130.75,520
20125290,06/26/2020 08:12:55 PM,,MED,N,B,M,41.0,DE,N,N,110-120.10,N,,,,520
20214634,06/26/2021 01:00:30 PM,,,N,O,F,35.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,155
20063122,06/26/2021 01:04:31 AM,,MAX,N,O,M,28.0,DE,N,Y,110-125.25,N,,,,155
20214630,06/26/2021 01:51:20 AM,,MIN,Y,B,M,25.0,DE,N,N,110-125.25,N,,,,155
100198,06/26/2021 04:33:18 PM,,MAX,N,O,M,31.0,DEP,N,N,110-125.25,Y,,,,155
20066445,06/26/2021 05:27:26 PM,,MAX,Y,B,M,29.0,DE,N,Y,105.15,Y,Conspiracy in the second degree,B Felony,105.15,155
20160611,06/26/2021 10:58:00 AM,,MED,N,B,M,23.0,DE,N,N,110-125.25,Y,,,,155
71171,06/26/2021 11:52:52 AM,,MAX,Y,B,M,32.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,155
20073077,06/27/2017 04:47:00 PM,,MAX,Y,B,M,26.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1615
20196222,06/27/2018 05:59:21 PM,,MAX,Y,O,M,24.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1250
20187439,06/27/2018 07:50:17 PM,,MAX,Y,O,M,25.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1250
20196206,06/27/2018 12:01:00 PM,,MAX,Y,O,M,22.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1250
20142441,06/27/2020 01:53:29 PM,,MAX,Y,B,M,31.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,519
83905,06/27/2021 01:44:59 AM,,MED,N,W,M,37.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,154
20063321,06/27/2021 05:30:00 PM,,MIN,N,B,M,45.0,DE,N,N,165.10,N,Auto stripping in the second degree,E Felony,165.10,154
20214647,06/27/2021 05:37:56 PM,,MIN,N,B,M,75.0,SSR,N,N,,N,,,,154
20214648,06/27/2021 07:09:17 PM,,MIN,Y,O,M,28.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,154
69331,06/27/2021 09:11:37 PM,,MIN,N,B,M,45.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,154
146366,06/28/2019 01:52:59 PM,,MED,Y,O,M,52.0,DE,N,N,130.80,Y,Course of sexual conduct against a child in the second degree,D Violent Felony,130.80,884
20075202,06/28/2020 01:00:17 AM,,MED,Y,B,M,29.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,518
20210387,06/28/2020 01:34:05 AM,,MIN,Y,W,M,29.0,SSR,N,N,,Y,,,,518
20145554,06/28/2021 01:05:05 PM,,MIN,Y,B,M,22.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,153
20212586,06/28/2021 03:02:50 PM,,MED,Y,B,M,38.0,DE,N,N,120.05,Y,Assault in the second degree,D Violent Felony,120.05,153
20107649,06/28/2021 05:54:19 PM,,MIN,Y,B,M,37.0,DE,N,N,,N,,,,153
20144689,06/28/2021 06:20:38 PM,,MAX,Y,A,M,23.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,153
34556,06/28/2021 06:32:00 PM,,MED,N,B,M,35.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,153
20150960,06/28/2021 11:17:00 PM,,MAX,Y,B,F,29.0,DE,N,N,120.05,Y,Assault in the second degree,D Violent Felony,120.05,153
20214653,06/28/2021 11:33:59 AM,,MAX,N,O,M,19.0,DE,N,N,110-125.25,Y,,,,153
20214663,06/28/2021 11:34:29 PM,,MIN,N,W,M,38.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,153
20214664,06/28/2021 11:58:00 PM,,MIN,N,B,M,35.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,153
20180723,06/29/2018 08:48:00 PM,,MAX,N,B,M,41.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1248
91107,06/29/2018 10:35:02 PM,,MAX,Y,B,F,38.0,DE,N,N,125.20,Y,Manslaughter in the first degree,B Violent Felony,125.20,1248
20186723,06/29/2019 11:42:12 AM,,MAX,Y,O,M,25.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,883
20205351,06/29/2019 12:36:28 AM,,MED,N,O,M,30.0,DE,N,N,110-125.25,Y,,,,883
20007374,06/29/2019 12:47:13 AM,,MED,Y,W,M,69.0,DE,N,N,130.53,Y,Persistent sexual abuse,E Violent Felony,130.53,883
20210390,06/29/2020 01:39:42 AM,,MED,Y,B,M,26.0,DE,N,Y,160.10,Y,Robbery in the second degree,C Violent Felony,160.10,517
149847,06/29/2020 12:56:50 PM,,MIN,Y,B,M,48.0,DE,N,N,AC 000.00,N,,,,517
20212286,06/29/2021 01:29:48 AM,,MED,N,W,M,28.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,152
20137617,06/29/2021 01:31:21 AM,,MED,N,O,M,33.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,152
20214666,06/29/2021 02:10:40 PM,,MIN,N,B,M,47.0,SSR,N,N,,N,,,,152
61596,06/29/2021 03:38:51 PM,,MED,Y,O,M,41.0,DE,N,Y,160.05,N,Robbery in the third degree,D Felony,160.05,152
20029197,06/29/2021 05:09:27 PM,,MAX,Y,O,M,30.0,DE,N,N,110-160.15,Y,,,,152
20205069,06/29/2021 06:06:24 PM,,MIN,Y,O,M,57.0,DE,N,N,110-125.25,N,,,,152
20125953,06/29/2021 10:02:36 PM,,MIN,N,O,M,45.0,DE,N,N,140.20,Y,Burglary in the third degree,D Felony,140.20,152
20214670,06/29/2021 10:37:33 PM,,MED,N,B,M,19.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,152
20175125,06/29/2021 12:06:55 AM,,MED,N,W,M,25.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,152
82884,06/30/2018 01:00:08 AM,,MED,Y,B,M,60.0,DE,N,N,220.16,Y,Criminal possession of a controlled substance in the third degree,B Felony,220.16,1247
20124088,06/30/2020 01:17:08 PM,,MIN,Y,O,M,25.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,516
154004,06/30/2020 05:11:57 PM,,MAX,Y,B,M,43.0,DE,N,N,110-125.25,Y,,,,516
20210398,06/30/2020 05:14:50 PM,,MED,N,B,M,54.0,SSR,N,N,,N,,,,516
20180018,06/30/2021 01:52:33 AM,,MED,N,A,M,24.0,DE,N,N,230.34,N,,,,151
20090287,06/30/2021 04:20:24 PM,,MIN,Y,B,F,42.0,DE,N,N,230.34,N,,,,151
20118101,06/30/2021 05:11:09 PM,,MED,N,O,M,28.0,DE,N,Y,130.30,N,Rape in the second degree,D Violent Felony,130.30,151
28553,06/30/2021 05:25:25 PM,,MIN,N,B,M,54.0,DE,N,N,105.15,N,Conspiracy in the second degree,B Felony,105.15,151
15674,06/30/2021 05:47:26 PM,,MED,N,B,M,32.0,DE,N,N,105.15,N,Conspiracy in the second degree,B Felony,105.15,151
162348,06/30/2021 06:00:32 PM,,MED,N,B,M,30.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,151
16270,06/30/2021 06:23:29 PM,,MAX,Y,B,M,35.0,DE,N,Y,105.15,Y,Conspiracy in the second degree,B Felony,105.15,151
23398,06/30/2021 06:42:01 PM,,MED,N,B,M,33.0,DE,N,N,105.15,N,Conspiracy in the second degree,B Felony,105.15,151
69059,06/30/2021 06:52:20 PM,,MIN,N,B,M,35.0,DE,N,N,105.15,N,Conspiracy in the second degree,B Felony,105.15,151
20175090,06/30/2021 11:50:52 PM,,MED,N,B,M,23.0,DE,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,151
20137069,06/30/2021 12:30:08 AM,,MAX,Y,W,M,48.0,DE,N,N,130.53,Y,Persistent sexual abuse,E Violent Felony,130.53,151
20152665,06/30/2021 12:50:40 PM,,MIN,N,O,M,25.0,CS,N,N,,N,,,,151
20214675,06/30/2021 12:52:24 AM,,MAX,N,O,M,18.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,151
20052573,07/01/2018 01:20:15 AM,,MIN,Y,B,M,59.0,DE,N,N,110-125.25,N,,,,1246
20163140,07/01/2021 01:08:28 AM,,MIN,N,B,M,54.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,150
20214691,07/01/2021 02:46:14 PM,,MIN,N,B,M,33.0,DE,N,N,120.10,N,Assault in the first degree,B Violent Felony,120.10,150
20214688,07/01/2021 04:14:51 AM,,MIN,N,B,M,25.0,DE,N,N,230.34,N,,,,150
20110607,07/01/2021 04:25:00 PM,,MED,Y,B,M,28.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,150
145368,07/01/2021 04:48:09 PM,,MIN,Y,B,M,55.0,DE,N,N,220.16,Y,Criminal possession of a controlled substance in the third degree,B Felony,220.16,150
20031744,07/01/2021 04:57:10 PM,,MAX,Y,B,M,35.0,DE,N,N,CO,N,,,,150
10015691,07/01/2021 05:42:21 PM,,MIN,N,W,M,29.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,150
20132115,07/01/2021 05:45:06 PM,,MED,N,B,M,24.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,150
20043070,07/01/2021 06:04:59 PM,,MAX,Y,O,M,31.0,DE,N,N,160.05,Y,Robbery in the third degree,D Felony,160.05,150
20010763,07/01/2021 10:07:37 PM,,MAX,N,B,M,30.0,DEP,N,Y,110-125.25,Y,,,,150
20198191,07/01/2021 11:44:14 PM,,MIN,Y,W,M,39.0,SSR,N,N,,N,,,,150
20153606,07/01/2021 11:53:48 PM,,MED,Y,B,M,32.0,DE,N,N,130.95,N,Predatory sexual assault,A-II Felony,130.95,150
36484,07/01/2021 12:16:56 AM,,MIN,Y,O,M,57.0,DEP,N,N,155.35,N,Grand larceny in the third degree,D Felony,155.35,150
137545,07/01/2021 12:32:53 AM,,MED,N,B,M,30.0,DEP,N,Y,120.05,Y,Assault in the second degree,D Violent Felony,120.05,150
20150449,07/01/2021 12:43:27 PM,,MED,N,B,M,32.0,CS,N,N,155.30,N,Grand larceny in the fourth degree,E Felony,155.30,150
125082,07/02/2018 03:54:47 PM,,MED,Y,B,M,34.0,DE,N,N,130.96,N,Predatory sexual assault against a child.,A-II Felony,130.96,1245
20172487,07/02/2019 04:08:00 PM,,MAX,Y,B,M,26.0,DE,N,Y,110-125.25,Y,,,,880
20155733,07/02/2019 07:53:29 PM,,MAX,Y,B,M,24.0,SSR,N,Y,,Y,,,,880
20089491,07/02/2019 08:05:21 PM,,MED,Y,O,M,47.0,DE,N,N,125.20,Y,Manslaughter in the first degree,B Violent Felony,125.20,880
20208973,07/02/2020 01:31:46 AM,,MED,Y,W,M,39.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,514
33829,07/02/2020 04:53:46 PM,,MIN,N,B,M,67.0,SSR,N,N,215.50,Y,Criminal contempt in the second degree,A Misdemeanor,215.50,514
20050151,07/02/2020 07:36:56 PM,,MAX,N,O,M,35.0,DE,N,N,220.21,Y,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,514
1651,07/02/2021 01:10:00 AM,,MIN,N,B,M,54.0,DE,N,N,215.51,N,Criminal contempt in the first degree,E Felony,215.51,149
57381,07/02/2021 01:28:57 PM,,MED,N,B,M,44.0,DEP,N,Y,AC 000.00,Y,,,,149
10000732,07/02/2021 03:42:35 PM,,MIN,N,B,M,33.0,DE,N,N,110-125.25,N,,,,149
20197727,07/02/2021 04:03:22 PM,,MED,N,B,M,31.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,149
20017079,07/02/2021 04:17:56 PM,,MED,Y,B,M,36.0,SSR,N,N,,N,,,,149
20199127,07/02/2021 04:23:13 PM,,MED,N,B,F,42.0,SSR,N,N,,Y,,,,149
20214713,07/02/2021 05:01:55 PM,,MIN,N,B,M,37.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,149
20094923,07/02/2021 05:33:04 PM,,MED,Y,B,M,34.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,149
107627,07/02/2021 09:57:45 PM,,MED,N,B,M,33.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,149
108822,07/02/2021 10:19:12 PM,,MED,N,O,M,54.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,149
20181061,07/02/2021 12:20:25 PM,,MED,N,O,M,29.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,149
20172233,07/02/2021 12:28:56 PM,,MAX,Y,O,M,22.0,DE,N,Y,110-125.25,Y,,,,149
10003740,07/02/2021 12:32:24 PM,,MIN,N,B,M,30.0,DE,N,N,105.15,N,Conspiracy in the second degree,B Felony,105.15,149
20112380,07/02/2021 12:49:08 PM,,MAX,Y,O,M,26.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,149
20095659,07/03/2019 09:27:17 PM,,MAX,N,B,M,28.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,879
25646,07/03/2019 12:37:40 AM,,MED,N,B,M,38.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,879
20172870,07/03/2020 04:43:32 PM,,MED,Y,O,M,30.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,513
57132,07/03/2020 10:39:57 AM,,MED,Y,B,M,53.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,513
10011413,07/03/2021 01:24:00 AM,,MAX,N,B,M,30.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,148
1386,07/03/2021 04:04:03 PM,,MED,Y,B,M,35.0,DE,N,Y,125.25,N,Murder in the second degree,A-I Felony,125.25,148
20214725,07/03/2021 08:14:00 PM,,MIN,N,W,M,33.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,148
54847,07/03/2021 08:25:29 AM,,MED,N,W,M,40.0,SSR,N,N,,N,,,,148
29297,07/03/2021 11:25:01 AM,,MAX,Y,B,M,35.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,148
20078947,07/03/2021 12:03:25 PM,,MED,Y,B,M,29.0,DE,N,Y,110-160.10,Y,,,,148
20020640,07/03/2021 12:04:35 AM,,MED,Y,B,M,33.0,DE,N,N,110-160.15,Y,,,,148
20130566,07/03/2021 12:33:19 AM,,MAX,N,O,M,25.0,DEP,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,148
20187443,07/04/2018 04:22:18 PM,,MAX,Y,O,M,32.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1243
20196406,07/04/2018 04:37:35 PM,,MED,N,O,M,29.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1243
20205457,07/04/2019 01:06:56 PM,,MED,Y,O,M,42.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,878
20136378,07/04/2019 06:11:49 PM,,MAX,Y,O,M,25.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,878
20155727,07/04/2019 12:04:04 AM,,MAX,N,B,M,24.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,878
20210439,07/04/2020 12:14:53 PM,,MAX,N,B,M,46.0,DE,N,N,110-125.25,Y,,,,512
20210440,07/04/2020 12:37:41 PM,,MAX,Y,B,M,22.0,DE,N,N,110-125.25,Y,,,,512
151620,07/04/2020 12:52:50 AM,,MED,Y,O,M,36.0,DEP,N,N,110-120.10,Y,,,,512
115608,07/04/2021 01:00:45 PM,,MAX,Y,B,M,33.0,DE,N,N,110-120.10,N,,,,147
97003,07/04/2021 03:15:00 PM,,MIN,N,B,M,36.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,147
